zomet,ishuv,rehov1,rehov2
8090006,6700,275,323
8090006,6700,275,313
8110002,6700,234,488
8410001,6700,457,508
8600008,6700,108,136
8600008,6700,108,139
8600008,6700,136,139
8600066,6700,220,223
8600066,6700,223,304
8600066,6700,220,304
8600091,6700,309,488
8600106,6700,439,497
8600114,6700,448,485
8600114,6700,445,448
8600114,6700,448,485
8600114,6700,445,485
8600146,6700,508,509
8600149,6700,510,511
8600160,6700,328,511
8600165,6700,251,309
8600166,6700,495,496
30005,6800,334,337
40005,6800,335,336
130005,6800,220,330
210001,6800,105,112
210001,6800,112,117
210001,6800,105,117
230006,6800,323,624
230006,6800,323,667
230006,6800,624,667
230006,6800,667,669
230006,6800,624,669
230006,6800,323,669
240005,6800,341,344
250005,6800,220,323
250005,6800,239,323
250005,6800,220,239
430005,6800,220,321
430005,6800,220,322
430005,6800,321,322
490005,6800,304,305
510005,6800,304,307
510005,6800,306,307
510005,6800,304,306
850005,6800,228,239
850005,6800,239,352
850005,6800,228,352
880005,6800,228,330
7910004,6800,219,220
7910004,6800,219,256
7910004,6800,220,256
7910004,6800,220,337
7910004,6800,256,337
7910004,6800,219,337
7920004,6800,219,223
7930004,6800,219,224
7950004,6800,219,228
8050004,6800,239,301
13220012,6800,155,256
13290073,6800,254,256
13290074,6800,256,284
10002,6900,205,611
10002,6900,206,611
10002,6900,205,206
20003,6900,309,316
40003,6900,270,309
40004,6900,327,358
50005,6900,523,534
70007,6900,309,340
70007,6900,309,341
70007,6900,340,341
100005,6900,374,523
100006,6900,513,533
100006,6900,519,533
100006,6900,513,519
100007,6900,302,339
110005,6900,518,523
120005,6900,316,523
120006,6900,532,533
130005,6900,550,553
160006,6900,506,522
170007,6900,340,372
170007,6900,372,702
170007,6900,340,702
200006,6900,502,532
240004,6900,334,335
240004,6900,335,374
240004,6900,334,374
250003,6900,111,112
270008,6900,418,442
280005,6900,522,534
300006,6900,512,525
350005,6900,535,554
380007,6900,313,720
380007,6900,340,720
380007,6900,313,340
400004,6900,362,462
400004,6900,327,462
400004,6900,327,362
650008,6900,411,415
1020008,6900,412,480
7260007,6900,420,421
7280007,6900,420,442
7290007,6900,309,412
7290007,6900,412,420
7290007,6900,309,420
7400007,6900,420,429
7400007,6900,429,523
7400007,6900,420,523
7470007,6900,420,423
7730004,6900,302,327
7780004,6900,330,372
7800004,6900,321,527
7830006,6900,340,523
7830006,6900,340,532
7830006,6900,523,532
7870006,6900,512,523
7920006,6900,523,529
7980005,6900,522,527
7980005,6900,503,527
7980005,6900,503,522
8800002,6900,105,523
8800002,6900,205,523
8800002,6900,105,205
9270001,6900,111,309
9270001,6900,158,309
9270001,6900,111,158
12350007,6900,309,713
12590002,6900,205,1303
12610006,6900,533,593
12800006,6900,458,600
12860012,6900,270,277
13030157,6900,318,340
13030157,6900,321,340
13030157,6900,318,321
13030191,6900,367,374
13030202,6900,387,520
13030222,6900,420,458
13030222,6900,420,483
13030222,6900,458,483
13030229,6900,420,710
13030229,6900,480,710
13030229,6900,420,480
13030335,6900,208,523
13030344,6900,146,374
13030352,6900,270,1305
10003,7000,207,307
10003,7000,207,315
10003,7000,307,315
20005,7000,403,557
70003,7000,306,308
180003,7000,301,305
180003,7000,305,330
180003,7000,301,330
8200001,7000,319,345
8350002,7000,421,524
8350002,7000,331,524
8350002,7000,331,421
8350002,7000,330,524
8350002,7000,330,421
8350002,7000,330,331
8380002,7000,405,421
8390002,7000,231,405
8440004,7000,401,405
8440004,7000,401,504
8440004,7000,405,504
8930001,7000,319,360
9040031,7000,363,403
9040031,7000,363,524
9040031,7000,403,524
9260003,7000,365,460
9260003,7000,365,756
9260003,7000,460,756
9320006,7000,765,767
9370006,7000,601,767
12840037,7000,143,207
12840037,7000,143,6002
12840037,7000,207,6002
12840050,7000,172,173
12840099,7000,353,357
12840099,7000,353,361
12840099,7000,357,361
12840180,7000,555,561
12840266,7000,754,757
80011,7100,630,644
100011,7100,693,697
350003,7100,440,475
400005,7100,810,812
520003,7100,435,477
520003,7100,435,470
520003,7100,470,477
570002,7100,394,806
660002,7100,311,806
670002,7100,311,931
810003,7100,451,464
1420002,7100,311,319
1420002,7100,311,6011
1420002,7100,319,6011
1440002,7100,310,311
1560002,7100,374,377
1590002,7100,377,416
1600002,7100,397,416
7880003,7100,437,653
7880003,7100,437,501
7880003,7100,501,653
7900006,7100,474,507
7900006,7100,507,653
7900006,7100,474,653
7940002,7100,375,632
7940002,7100,632,653
7940002,7100,375,653
7960002,7100,375,416
7990002,7100,375,6011
8180009,7100,608,620
8220008,7100,632,639
8230008,7100,632,641
8270008,7100,641,643
8420006,7100,507,538
8450006,7100,506,507
8450006,7100,506,540
8450006,7100,507,540
8470006,7100,507,587
8500001,7100,390,818
8540008,7100,641,693
8550002,7100,540,653
8550002,7100,653,1060
8550002,7100,540,1060
8560003,7100,605,653
8570003,7100,451,653
8630002,7100,375,390
8630002,7100,390,1035
8630002,7100,375,1035
8640009,7100,602,607
8640009,7100,605,607
8640009,7100,602,605
8660004,7100,496,653
8740002,7100,390,395
8770021,7100,1012,1035
8770021,7100,1026,1035
8770021,7100,1012,1026
8780021,7100,487,1018
8780021,7100,1018,1035
8780021,7100,487,1035
8890003,7100,457,1035
8900001,7100,817,818
8920021,7100,1012,1061
8920021,7100,416,1061
8920021,7100,416,1012
9590007,7100,742,744
9890002,7100,416,1115
9920021,7100,1035,1115
9930002,7100,653,1115
9960021,7100,1062,1115
9960021,7100,912,1115
9960021,7100,912,1062
10090018,7100,397,1070
10240002,7100,320,1121
10300021,7100,1017,1048
10340021,7100,868,1115
10390007,7100,741,746
10500002,7100,377,674
10510017,7100,1023,1061
10550007,7100,730,744
10580054,7100,744,745
10620014,7100,306,827
10660001,7100,457,940
10680001,7100,390,861
10730001,7100,1016,6011
10800017,7100,301,311
10800028,7100,319,356
10800046,7100,377,6011
10800053,7100,378,381
10800053,7100,378,394
10800053,7100,381,394
10800073,7100,416,653
10800093,7100,471,1052
10800246,7100,1020,1115
10800341,7100,496,1035
10800350,7100,425,467
10800360,7100,319,357
10800368,7100,390,830
10800373,7100,1023,1030
60001,7200,107,112
60001,7200,107,117
60001,7200,112,117
80002,7200,214,229
210003,7200,115,121
410001,7200,111,155
480003,7200,132,133
7210002,7200,103,109
7210002,7200,103,229
7210002,7200,109,229
7420002,7200,103,212
7420002,7200,134,212
7420002,7200,103,134
7460002,7200,206,301
7500001,7200,101,103
7500001,7200,101,235
7500001,7200,103,235
17600002,7200,103,309
17790001,7200,222,235
17800001,7200,212,304
17800001,7200,210,304
17800001,7200,210,212
17810053,7200,201,207
17810058,7200,212,445
17810159,7200,445,446
8920002,7300,513,521
9110006,7300,504,846
9510006,7300,417,419
9510006,7300,417,513
9510006,7300,417,846
9510006,7300,419,846
9510006,7300,513,846
9510006,7300,419,513
9820001,7300,846,853
91970001,7300,419,869
91980242,7300,434,1030
91980362,7300,847,848
91980383,7300,869,1081
20023,7400,304,305
20023,7400,305,323
20023,7400,304,323
20035,7400,612,622
30053,7400,933,993
30053,7400,943,993
30053,7400,933,943
40012,7400,128,134
40022,7400,211,219
40034,7400,419,541
50012,7400,132,134
60023,7400,309,310
60034,7400,419,510
70034,7400,419,507
80021,7400,311,315
90031,7400,402,418
100021,7400,315,329
100032,7400,405,410
120031,7400,407,425
150023,7400,201,304
150023,7400,201,308
150023,7400,201,540
150023,7400,304,308
150023,7400,308,540
150023,7400,304,540
150031,7400,418,532
150031,7400,417,532
150031,7400,417,418
170033,7400,504,512
170033,7400,512,996
170033,7400,504,996
190041,7400,837,844
210041,7400,702,838
210053,7400,949,993
210053,7400,973,993
210053,7400,949,973
230041,7400,702,840
250021,7400,303,329
260021,7400,303,306
280022,7400,207,253
300033,7400,504,532
330022,7400,205,234
330022,7400,205,243
330022,7400,234,243
400021,7400,306,328
430042,7400,815,831
440033,7400,526,532
490033,7400,514,532
550042,7400,802,813
560011,7400,119,126
580011,7400,119,125
670022,7400,210,238
690042,7400,813,830
690042,7400,830,831
690042,7400,813,831
7810011,7400,135,235
7840011,7400,135,175
7860011,7400,122,135
7860011,7400,122,138
7860011,7400,122,328
7860011,7400,135,138
7860011,7400,135,328
7860011,7400,138,328
7870011,7400,119,138
7900012,7400,139,306
7900012,7400,139,160
7900012,7400,160,306
7900012,7400,138,306
7900012,7400,138,160
7900012,7400,138,139
7900012,7400,110,306
7900012,7400,110,160
7900012,7400,110,139
7900012,7400,110,138
7920012,7400,137,344
7920012,7400,139,344
7920012,7400,137,139
7940012,7400,134,139
7960012,7400,139,418
7960012,7400,418,627
7960012,7400,139,627
8040012,7400,112,130
8040012,7400,112,702
8040012,7400,130,702
8190021,7400,235,311
8210022,7400,210,235
8250022,7400,244,417
8260021,7400,329,417
8260021,7400,316,417
8260021,7400,316,329
8290022,7400,254,316
8290022,7400,304,316
8290022,7400,254,304
8310022,7400,240,316
8310022,7400,316,430
8310022,7400,240,430
8360023,7400,201,240
8430023,7400,327,344
8450031,7400,406,418
8550031,7400,420,532
8620023,7400,308,328
8620023,7400,308,417
8620023,7400,328,417
8640021,7400,344,417
8670021,7400,314,431
8670021,7400,344,431
8670021,7400,314,344
8940035,7400,619,627
8970035,7400,508,627
8990032,7400,406,419
8990032,7400,406,513
8990032,7400,419,513
9010032,7400,422,512
9010032,7400,401,512
9010032,7400,401,422
9060033,7400,504,627
9130033,7400,607,609
9130033,7400,607,628
9130033,7400,609,628
9130033,7400,532,609
9130033,7400,532,628
9130033,7400,532,607
9310051,7400,609,922
9310051,7400,609,1034
9310051,7400,922,1034
9370051,7400,983,993
9370051,7400,983,996
9370051,7400,993,996
9390314,7400,969,996
9800033,7400,608,609
9890314,7400,1015,1022
9890314,7400,1015,1029
9890314,7400,1022,1029
9900314,7400,996,1104
9900314,7400,350,996
9900314,7400,350,1104
9930314,7400,1015,1016
9940053,7400,973,995
9950313,7400,996,1020
9970053,7400,609,946
9970053,7400,946,993
9970053,7400,609,993
10010313,7400,999,1020
10080314,7400,1015,1019
10230051,7400,983,994
10310314,7400,1017,1018
10420001,7400,847,865
10490001,7400,607,843
10490001,7400,607,1260
10490001,7400,843,1260
10550001,7400,112,615
10570001,7400,996,1094
10590037,7400,205,242
10590050,7400,232,234
10590095,7400,430,442
10590108,7400,501,547
10590128,7400,607,617
10590128,7400,607,638
10590128,7400,617,638
10590186,7400,865,871
10590268,7400,1022,1040
10590326,7400,139,313
10590335,7400,607,847
10590335,7400,847,864
10590335,7400,607,864
10590338,7400,847,1008
10590338,7400,847,1240
10590338,7400,1008,1240
10590350,7400,847,1228
10590359,7400,946,1104
10590359,7400,661,946
10590359,7400,661,1104
10590361,7400,607,657
10590366,7400,946,996
10590368,7400,609,658
10590376,7400,607,634
10590381,7400,350,351
10590390,7400,603,628
10590391,7400,567,996
10590393,7400,1243,1250
10590395,7400,826,1236
10590397,7400,609,649
140003,7600,309,310
140005,7600,409,503
140005,7600,403,503
140005,7600,403,409
190005,7600,205,403
190006,7600,501,507
390006,7600,503,517
7470001,7600,109,221
7470001,7600,109,501
7470001,7600,221,501
7590005,7600,505,507
7660001,7600,205,501
7740003,7600,304,305
8100002,7600,232,304
8100002,7600,232,501
8100002,7600,304,501
8180006,7600,105,507
8180006,7600,105,522
8180006,7600,507,522
10440166,7600,215,271
160005,7700,319,320
160005,7700,320,323
160005,7700,319,323
170005,7700,319,341
370005,7700,324,333
370005,7700,324,338
370005,7700,333,338
480003,7700,208,222
480003,7700,222,262
480003,7700,208,262
780003,7700,201,226
7160004,7700,385,426
7440002,7700,108,280
7440002,7700,251,280
7440002,7700,108,251
7930005,7700,342,387
8160001,7700,187,196
8180005,7700,320,426
8180005,7700,426,630
8180005,7700,320,630
8190004,7700,327,630
8210005,7700,112,196
8230004,7700,338,355
8230004,7700,338,630
8230004,7700,355,630
8370001,7700,323,366
8370001,7700,322,323
8370001,7700,322,366
8370099,7700,306,315
8370099,7700,306,383
8370099,7700,315,383
8370119,7700,324,425
8370120,7700,324,621
8370128,7700,341,6001
40005,7800,105,153
90003,7800,248,249
100002,7800,104,105
110002,7800,104,107
110002,7800,104,184
110002,7800,107,184
120003,7800,206,250
180002,7800,101,171
270005,7800,105,129
280002,7800,111,113
280002,7800,113,114
280002,7800,111,114
280004,7800,210,233
280004,7800,220,233
280004,7800,210,220
370001,7800,113,118
510001,7800,502,506
540001,7800,504,506
550005,7800,139,153
630005,7800,125,139
640005,7800,139,140
7660002,7800,102,104
7790002,7800,139,155
7790002,7800,139,266
7790002,7800,155,266
7820002,7800,113,266
7820002,7800,155,266
7820002,7800,113,155
7830002,7800,102,113
7840002,7800,105,113
7840002,7800,105,266
7840002,7800,113,266
7870002,7800,106,113
7910002,7800,106,125
7930002,7800,106,140
7930002,7800,106,535
7930002,7800,140,535
8040003,7800,149,266
8040003,7800,218,266
8040003,7800,149,218
8250001,7800,526,539
8250001,7800,506,539
8250001,7800,506,526
8270003,7800,221,266
8620002,7800,249,257
8690003,7800,266,310
8700005,7800,508,557
8760003,7800,104,257
8840035,7800,118,504
8840066,7800,140,165
8840109,7800,228,233
8840109,7800,228,263
8840109,7800,233,263
8840281,7800,235,238
8840282,7800,557,560
20011,7900,1004,1005
20032,7900,802,809
30041,7900,224,230
30054,7900,622,623
40014,7900,118,120
40014,7900,120,131
40014,7900,118,131
60011,7900,1001,1003
60043,7900,107,209
70013,7900,144,147
70013,7900,144,1036
70013,7900,147,1036
70032,7900,129,802
80022,7900,916,917
80052,7900,309,315
100033,7900,129,318
100033,7900,318,842
100033,7900,129,842
100043,7900,107,235
110031,7900,1203,1306
110031,7900,1206,1306
110031,7900,1203,1206
110041,7900,220,221
110052,7900,304,309
130013,7900,111,148
130014,7900,120,127
130031,7900,1203,1219
130031,7900,1205,1219
130031,7900,743,1203
130031,7900,1203,1205
130031,7900,743,1205
130031,7900,743,1219
140042,7900,212,214
140054,7900,624,626
140054,7900,626,631
140054,7900,624,631
150023,7900,916,927
150054,7900,630,631
160012,7900,1013,1014
160041,7900,229,230
170033,7900,318,715
180042,7900,107,118
180042,7900,107,212
180042,7900,118,212
200032,7900,806,830
200032,7900,129,830
200032,7900,129,806
300052,7900,304,318
400053,7900,634,730
450052,7900,324,327
590062,7900,236,426
1240011,7900,905,1004
8170012,7900,1016,1107
8310012,7900,118,134
8310012,7900,118,136
8310012,7900,133,134
8310012,7900,133,136
8310012,7900,134,136
8310012,7900,118,133
8440012,7900,124,909
8490012,7900,905,1014
8490012,7900,927,1014
8490012,7900,905,927
8540012,7900,905,1109
8660022,7900,913,916
8710022,7900,921,960
8810021,7900,911,920
8810021,7900,920,935
8810021,7900,911,935
8810021,7900,901,920
8810021,7900,901,935
8810021,7900,901,911
8830033,7900,819,916
8830033,7900,819,920
8830033,7900,916,920
8940032,7900,129,326
8940032,7900,129,806
8940032,7900,129,1219
8940032,7900,326,806
8940032,7900,326,1219
8940032,7900,806,1219
8980032,7900,229,326
8980032,7900,326,728
8980032,7900,229,728
8990032,7900,326,730
8990032,7900,715,730
8990032,7900,326,715
9020032,7900,323,325
9020032,7900,325,327
9020032,7900,323,327
9080032,7900,129,810
9090032,7900,129,813
9100032,7900,809,813
9150032,7900,809,820
9150032,7900,809,826
9150032,7900,820,826
9210033,7900,228,318
9210033,7900,318,323
9210033,7900,228,323
9240033,7900,213,229
9270033,7900,129,213
9270033,7900,213,817
9270033,7900,129,817
9330021,7900,129,216
9330021,7900,216,901
9330021,7900,129,901
9380014,7900,124,129
9390014,7900,118,124
9410014,7900,124,127
9430042,7900,107,127
9430042,7900,127,221
9430042,7900,107,221
9450041,7900,118,216
9450041,7900,216,225
9450041,7900,118,225
9540014,7900,107,108
9540014,7900,108,313
9540014,7900,107,313
9550014,7900,103,124
9550014,7900,108,124
9550014,7900,103,108
9570013,7900,119,151
9700014,7900,107,448
9700014,7900,112,448
9700014,7900,107,112
9710014,7900,107,110
9720014,7900,105,107
9720014,7900,107,426
9720014,7900,105,426
9770062,7900,424,427
9770062,7900,424,437
9770062,7900,424,448
9770062,7900,427,437
9770062,7900,437,448
9770062,7900,427,448
9820062,7900,424,460
9850054,7900,304,424
9850054,7900,424,454
9850054,7900,304,454
9880054,7900,304,401
9900052,7900,622,645
9930052,7900,326,624
10010053,7900,625,628
10030053,7900,625,714
10050053,7900,625,634
10110054,7900,603,610
10110054,7900,603,731
10110054,7900,610,731
10410051,7900,232,235
10410051,7900,232,309
10410051,7900,235,309
10460041,7900,226,231
10640042,7900,127,207
10650042,7900,127,210
10660042,7900,127,202
10880024,7900,957,986
11000013,7900,112,485
11170115,7900,169,905
11170115,7900,360,905
11170115,7900,169,360
11200014,7900,107,256
11310421,7900,454,555
11360121,7900,156,171
11360121,7900,171,793
11360121,7900,156,793
11420014,7900,144,149
11420014,7900,144,153
11420014,7900,149,153
11460021,7900,829,920
11480023,7900,156,905
11570011,7900,136,1039
11570011,7900,189,1039
11570011,7900,136,189
11590033,7900,846,920
11680115,7900,169,1008
11710121,7900,360,362
11770121,7900,360,1179
11780011,7900,1018,1025
11790115,7900,136,180
11790115,7900,180,1027
11790115,7900,136,1027
11810421,7900,515,555
11890117,7900,905,928
11890117,7900,928,1027
11890117,7900,905,1027
17100011,7900,1004,1003
17130001,7900,180,1035
17150001,7900,179,185
17330001,7900,957,1179
17360001,7900,144,145
39270052,7900,326,645
39270052,7900,331,645
39270052,7900,326,331
99970070,7900,124,843
99970070,7900,124,904
99970070,7900,843,904
99970073,7900,129,212
99970073,7900,212,905
99970073,7900,129,905
99970082,7900,136,1007
99970082,7900,136,1023
99970082,7900,1007,1023
99970082,7900,1023,1107
99970082,7900,136,1107
99970082,7900,1007,1107
99970107,7900,174,1011
99970107,7900,195,1011
99970107,7900,174,195
99970116,7900,178,184
99970141,7900,221,230
99970141,7900,226,230
99970141,7900,221,226
99970165,7900,326,333
99970201,7900,448,449
99970257,7900,547,548
99970299,7900,628,709
99970299,7900,628,728
99970299,7900,709,728
99970306,7900,641,1233
99970314,7900,905,957
99970314,7900,957,1028
99970314,7900,905,1028
99970405,7900,1208,1243
99970405,7900,1203,1243
99970405,7900,1203,1208
99970461,7900,360,1205
99970465,7900,1023,1030
99970466,7900,1109,1174
99970483,7900,156,1174
99970512,7900,360,1174
99970517,7900,103,254
99970534,7900,1158,1162
99970536,7900,144,199
99970542,7900,133,833
99970553,7900,1248,1285
99970556,7900,821,826
99970557,7900,913,955
7240002,8000,211,212
7870064,8000,368,429
7870078,8000,500,503
7870078,8000,500,550
7870078,8000,503,550
310003,8200,116,137
350002,8200,123,145
350002,8200,121,145
350002,8200,121,123
7400002,8200,103,104
7690002,8200,143,200
12290001,8200,133,200
12310002,8200,152,200
12320002,8200,124,200
12360002,8200,143,192
12390001,8200,215,224
40005,8300,346,379
50004,8300,704,728
110008,8300,233,266
140007,8300,326,331
170008,8300,220,233
170008,8300,220,260
170008,8300,233,260
230005,8300,344,380
230006,8300,301,302
230006,8300,302,338
230006,8300,301,338
250007,8300,326,330
260006,8300,725,6001
260006,8300,340,6001
260006,8300,340,725
260006,8300,301,6001
260006,8300,301,725
260006,8300,301,340
270007,8300,327,329
280009,8300,207,209
290004,8300,722,725
310005,8300,344,382
330009,8300,209,253
340009,8300,209,262
340009,8300,209,263
340009,8300,262,263
350003,8300,518,607
400005,8300,348,352
400005,8300,352,364
400005,8300,348,364
490007,8300,315,319
500009,8300,259,277
540007,8300,311,312
580007,8300,390,804
610009,8300,221,223
640003,8300,611,624
680003,8300,611,625
820008,8300,233,247
1340003,8300,518,608
7010001,8300,247,307
7300023,8300,307,347
7640010,8300,104,128
8000008,8300,237,301
8070007,8300,201,277
8070007,8300,277,312
8070007,8300,201,312
8130007,8300,201,321
8140007,8300,201,288
8140007,8300,288,328
8140007,8300,201,328
8230006,8300,307,330
8500006,8300,307,315
8510024,8300,307,312
8520006,8300,301,307
8670004,8300,305,306
8670004,8300,306,726
8670004,8300,305,726
8680004,8300,305,725
8770005,8300,345,379
9240003,8300,512,714
9240003,8300,512,623
9240003,8300,512,661
9240003,8300,661,714
9240003,8300,623,661
9240003,8300,623,714
9280003,8300,540,623
9980011,8300,119,736
10200315,8300,134,907
10230001,8300,380,438
10230001,8300,347,438
10230001,8300,347,380
10270315,8300,134,925
10320315,8300,134,908
10370111,8300,410,435
18030314,8300,902,904
18050003,8300,518,591
18050003,8300,528,591
18050003,8300,518,528
18140111,8300,410,5101
18160111,8300,410,449
18290002,8300,433,524
18290002,8300,523,524
18290002,8300,433,523
18330315,8300,134,933
18380003,8300,591,659
18470111,8300,435,452
18540315,8300,925,963
18570315,8300,925,959
18610008,8300,201,247
18670111,8300,434,437
18680217,8300,437,5101
18790316,8300,906,912
18820003,8300,528,661
19000323,8300,120,180
19000323,8300,180,195
19000323,8300,180,856
19000323,8300,195,856
19000323,8300,120,195
19000323,8300,120,856
19010136,8300,271,700
19010136,8300,307,700
19010136,8300,271,307
19050003,8300,528,540
19130311,8300,120,144
19450323,8300,194,925
19550323,8300,1251,1256
19550323,8300,1256,1271
19550323,8300,1251,1271
19590323,8300,925,1250
19720322,8300,194,195
19720322,8300,195,1353
19720322,8300,194,1353
19830217,8300,5101,5145
20000315,8300,448,894
20000315,8300,894,907
20000315,8300,894,960
20000315,8300,907,960
20000315,8300,448,907
20000315,8300,448,960
20010314,8300,112,1251
20010314,8300,149,1251
20010314,8300,112,149
20260001,8300,290,307
20260001,8300,290,540
20260001,8300,307,540
20290001,8300,175,970
20310001,8300,524,525
20330001,8300,1010,1057
20390003,8300,104,120
20390003,8300,104,925
20390003,8300,120,925
20390008,8300,112,925
20390008,8300,112,1010
20390008,8300,925,1010
20390010,8300,114,136
20390011,8300,119,121
20390011,8300,119,135
20390011,8300,121,135
20390018,8300,133,902
20390042,8300,167,195
20390042,8300,112,167
20390042,8300,112,195
20390042,8300,195,6005
20390042,8300,167,6005
20390042,8300,112,6005
20390094,8300,304,345
20390094,8300,304,6001
20390094,8300,345,6001
20390208,8300,524,712
20390208,8300,528,712
20390208,8300,524,528
20390235,8300,577,659
20390262,8300,630,654
20390363,8300,925,5139
20390363,8300,201,925
20390363,8300,201,5139
20390462,8300,1200,1206
20390510,8300,1328,1359
20390510,8300,1328,1366
20390510,8300,1359,1366
20390585,8300,134,969
20390588,8300,503,518
20390613,8300,406,410
20390613,8300,401,406
20390613,8300,401,410
20390623,8300,641,656
20390623,8300,641,672
20390623,8300,656,672
20390632,8300,167,1201
20390652,8300,660,667
20390660,8300,497,543
20390664,8300,901,904
20390664,8300,904,971
20390664,8300,901,971
20390672,8300,421,424
20390678,8300,524,550
20390678,8300,524,527
20390678,8300,527,550
20390679,8300,5115,5118
20390703,8300,540,543
20390755,8300,1271,1272
20390757,8300,963,966
20390762,8300,632,671
20390768,8300,906,940
20010,8400,730,737
70008,8400,468,469
100009,8400,481,505
110004,8400,113,222
110008,8400,461,462
120006,8400,212,406
120009,8400,481,507
120009,8400,117,507
120009,8400,117,481
140005,8400,302,305
140005,8400,302,315
140005,8400,305,315
150004,8400,213,219
150004,8400,214,219
150004,8400,213,214
160008,8400,453,454
180009,8400,504,508
190009,8400,504,507
230005,8400,303,305
260008,8400,442,447
290004,8400,116,403
290004,8400,403,692
290004,8400,116,692
340011,8400,435,720
340011,8400,435,761
340011,8400,720,761
440011,8400,626,628
7900005,8400,226,375
7900005,8400,260,375
7900005,8400,226,260
8140011,8400,435,710
8160007,8400,433,435
8170007,8400,434,435
8230007,8400,403,448
8230007,8400,434,448
8230007,8400,403,434
8300010,8400,730,749
8300010,8400,533,749
8300010,8400,533,730
8320010,8400,593,724
8320010,8400,724,749
8320010,8400,593,749
8390010,8400,403,627
8410010,8400,403,724
8410010,8400,629,724
8410010,8400,403,629
8450010,8400,403,720
8450010,8400,720,730
8450010,8400,403,730
8510011,8400,435,738
8600005,8400,351,363
8630005,8400,260,351
8630005,8400,260,376
8630005,8400,260,304
8630005,8400,351,376
8630005,8400,304,376
8630005,8400,304,351
8640005,8400,304,308
9000008,8400,442,449
9000008,8400,442,504
9000008,8400,449,504
9010008,8400,451,481
9010008,8400,449,481
9010008,8400,449,451
9060009,8400,503,521
9110006,8400,403,463
9150006,8400,403,454
9170006,8400,403,414
9180006,8400,403,415
9180006,8400,415,451
9180006,8400,403,451
9230007,8400,403,437
9270006,8400,363,410
9270006,8400,363,411
9270006,8400,410,411
9310000,8400,403,615
11900026,8400,488,591
11900026,8400,591,592
11900026,8400,488,592
11920026,8400,488,593
11960026,8400,488,505
11960026,8400,505,511
11960026,8400,488,511
12110005,8400,106,108
12110005,8400,101,108
12110005,8400,101,106
12150005,8400,285,376
12181200,8400,590,593
12181200,8400,593,657
12181200,8400,590,657
12190011,8400,104,403
12270001,8400,219,260
12280001,8400,260,359
17600012,8400,630,651
17600012,8400,651,738
17600012,8400,630,738
17610006,8400,351,406
17650023,8400,116,609
17670004,8400,113,217
17680004,8400,202,210
17680004,8400,202,219
17680004,8400,210,219
17690052,8400,351,424
17690052,8400,347,424
17690052,8400,347,351
17690052,8400,351,435
17690052,8400,347,435
17690052,8400,424,435
17700005,8400,304,483
17760005,8400,101,376
17760005,8400,376,403
17760005,8400,101,403
17830009,8400,449,484
17890020,8400,196,260
17890020,8400,196,361
17890020,8400,260,361
17890040,8400,226,234
17890140,8400,409,410
17890140,8400,410,418
17890140,8400,409,418
17890140,8400,410,414
17890140,8400,409,414
17890140,8400,414,418
17890144,8400,416,435
17890246,8400,625,740
17890274,8400,683,710
17890275,8400,683,767
17890337,8400,585,593
17890364,8400,130,585
17890370,8400,113,219
17890382,8400,226,255
17890385,8400,268,274
70002,8500,225,233
140002,8500,217,227
480011,8500,502,521
480011,8500,521,534
480011,8500,502,534
7870005,8500,341,342
7950003,8500,301,329
8040002,8500,225,240
8040002,8500,225,305
8040002,8500,240,305
8050002,8500,301,303
8050002,8500,240,303
8050002,8500,240,301
8060003,8500,301,331
8070003,8500,301,311
8280004,8500,432,441
8280004,8500,441,501
8280004,8500,432,501
8280004,8500,303,441
8280004,8500,303,501
8280004,8500,303,432
8380002,8500,226,301
8410002,8500,218,301
8630011,8500,502,503
8980006,8500,364,413
9140007,8500,426,432
9140007,8500,432,439
9140007,8500,432,446
9140007,8500,439,446
9140007,8500,426,439
9140007,8500,426,446
9730042,8500,436,439
9730042,8500,436,448
9730042,8500,436,443
9730042,8500,443,448
9730042,8500,439,448
9730042,8500,439,443
9750042,8500,436,437
9770014,8500,527,545
9880008,8500,112,113
9890008,8500,252,253
9970042,8500,436,441
9970042,8500,436,523
9970042,8500,441,523
10030215,8500,426,460
10123,8600,701,716
30116,8600,105,142
30222,8600,1612,1613
80231,8600,1801,1806
90115,8600,314,316
90121,8600,502,503
100234,8600,1731,1732
110121,8600,506,521
110225,8600,1526,1527
120121,8600,401,506
130123,8600,719,722
130215,8600,1312,1316
140117,8600,108,518
150117,8600,108,408
160123,8600,719,720
180116,8600,109,141
180117,8600,404,409
210225,8600,1011,1520
260215,8600,1305,1401
7300123,8600,802,903
7350213,8600,903,1210
7430215,8600,903,1402
7430215,8600,214,1402
7430215,8600,214,903
7700231,8600,1805,1806
7700231,8600,1726,1806
7700231,8600,1726,1805
7700231,8600,1703,1806
7700231,8600,1703,1805
7700231,8600,1703,1726
7720223,8600,1604,1838
7720223,8600,1726,1838
7720223,8600,1604,1726
7880223,8600,1505,1550
7880223,8600,1550,1604
7880223,8600,1505,1604
7920224,8600,1604,1606
8050225,8600,1401,1514
8140215,8600,1117,1401
8180215,8600,1011,1117
8210216,8600,1115,1117
8220216,8600,1113,1117
8220216,8600,1117,1520
8220216,8600,1113,1520
8280215,8600,1011,1305
8300214,8600,1011,1202
8470213,8600,1202,1212
8540212,8600,1002,1208
8550214,8600,1011,1106
8560214,8600,1011,1104
