zomet,ishuv,rehov1,rehov2
8210041,6200,401,523
8210041,6200,310,523
8210041,6200,310,401
8230041,6200,401,405
8240041,6200,401,406
8240041,6200,401,503
8240041,6200,406,503
8260041,6200,403,406
8280042,6200,410,426
8370051,6200,502,503
8420051,6200,503,527
8470012,6200,101,132
8490012,6200,101,108
8600013,6200,124,220
8620013,6200,102,426
8640013,6200,102,401
8640013,6200,102,423
8640013,6200,401,423
8660013,6200,128,401
8670043,6200,416,419
8670043,6200,419,426
8670043,6200,416,426
8690043,6200,426,430
8940031,6200,221,443
8950031,6200,212,443
9000521,6200,311,612
9100112,6200,202,664
9150022,6200,202,217
9180033,6200,508,613
9990032,6200,553,606
12040001,6200,622,670
67020022,6200,202,221
67040011,6200,201,202
80230041,6200,102,666
80230066,6200,220,224
80230074,6200,304,313
80230079,6200,310,402
80230118,6200,623,626
20002,6300,109,114
50009,6300,505,507
80009,6300,502,504
80009,6300,503,504
80009,6300,502,503
90009,6300,503,511
120012,6300,603,605
140007,6300,222,223
200011,6300,621,622
7310001,6300,123,137
7310001,6300,123,210
7310001,6300,137,210
7470007,6300,210,224
7490010,6300,210,622
7490010,6300,601,622
7490010,6300,210,601
7550011,6300,621,630
7940003,6300,101,106
7960002,6300,101,301
7970005,6300,202,301
7990005,6300,301,308
8000004,6300,301,403
8020008,6300,301,314
8030008,6300,301,501
8110008,6300,224,301
8110008,6300,224,506
8110008,6300,301,506
8150009,6300,601,603
8180011,6300,608,609
8260007,6300,201,224
8270007,6300,201,223
8390005,6300,201,305
8450001,6300,101,123
8490002,6300,101,116
8520001,6300,101,126
8980009,6300,301,601
8980009,6300,601,609
8980009,6300,301,609
47580011,6300,609,618
47620012,6300,608,618
47810003,6300,101,406
47830003,6300,103,109
47830003,6300,103,406
47830003,6300,109,406
47840003,6300,103,133
47860012,6300,601,636
47860028,6300,403,412
47860028,6300,412,514
47860028,6300,403,514
47860028,6300,406,412
47860028,6300,403,406
47860028,6300,406,514
30008,6400,705,710
80008,6400,707,713
120004,6400,313,318
120008,6400,707,714
180002,6400,111,113
210006,6400,505,593
230005,6400,407,421
280005,6400,413,421
300005,6400,421,429
340021,6400,309,314
420004,6400,306,309
460005,6400,416,467
460006,6400,509,510
480007,6400,530,563
480007,6400,530,792
480007,6400,563,792
490006,6400,413,504
550007,6400,502,530
650021,6400,333,360
650021,6400,309,360
650021,6400,309,333
690010,6400,616,627
750009,6400,608,730
1070009,6400,618,705
1160007,6400,538,596
1170007,6400,538,547
1170007,6400,538,826
1170007,6400,547,826
7810009,6400,612,620
7820009,6400,609,620
8260002,6400,106,549
8270005,6400,406,549
8380005,6400,402,404
8380005,6400,402,406
8380005,6400,402,540
8380005,6400,404,406
8380005,6400,404,540
8380005,6400,406,540
8480005,6400,404,569
8490005,6400,404,547
8490005,6400,547,812
8490005,6400,404,812
8510004,6400,313,547
8510004,6400,421,547
8510004,6400,313,421
8710002,6400,105,213
8710002,6400,106,213
8710002,6400,105,106
8730002,6400,106,217
9540006,6400,513,582
9640033,6400,464,826
9640033,6400,533,826
9640033,6400,464,533
9740007,6400,547,816
9810033,6400,538,775
9820022,6400,309,416
9850034,6400,540,826
9920004,6400,300,366
10030007,6400,558,563
10050010,6400,605,901
10290021,6400,309,319
10370001,6400,716,795
10500122,6400,464,537
10500156,6400,511,822
10500163,6400,519,521
10500163,6400,521,552
10500163,6400,519,552
10500172,6400,792,826
10500326,6400,705,828
10500329,6400,530,621
10500330,6400,487,530
10500331,6400,309,407
60007,6500,602,604
110007,6500,602,607
170007,6500,606,611
200008,6500,604,713
210008,6500,713,752
220009,6500,804,807
220009,6500,804,808
220009,6500,807,808
230008,6500,603,820
230008,6500,603,713
230008,6500,713,820
250006,6500,511,522
250006,6500,511,524
250006,6500,522,524
250007,6500,606,612
270007,6500,612,616
290007,6500,601,606
310007,6500,603,606
310009,6500,807,809
310009,6500,807,841
310009,6500,809,841
390004,6500,408,427
7720007,6500,612,821
7720007,6500,602,821
7720007,6500,602,612
7760007,6500,611,701
7860004,6500,419,422
7860004,6500,419,602
7860004,6500,422,602
7900007,6500,223,604
7900007,6500,223,309
7900007,6500,309,604
7910002,6500,231,606
7910002,6500,309,606
7910002,6500,231,309
7960002,6500,210,601
8010002,6500,211,612
8040002,6500,104,202
8040002,6500,202,205
8040002,6500,104,606
8040002,6500,104,205
8040002,6500,202,606
8040002,6500,205,606
8060002,6500,950,1005
8060002,6500,701,1005
8060002,6500,701,950
8250004,6500,299,419
8300004,6500,450,679
8340001,6500,866,941
8340001,6500,804,866
8340001,6500,804,941
8350001,6500,309,419
8360004,6500,422,580
8380001,6500,713,950
8440001,6500,313,419
8780007,6500,230,606
8930042,6500,522,550
9030007,6500,604,625
9100004,6500,450,460
9170011,6500,832,840
9230004,6500,450,493
9240005,6500,522,554
9240005,6500,434,554
9240005,6500,434,522
9260005,6500,434,527
9300009,6500,780,821
9320004,6500,655,679
9330005,6500,517,554
9330005,6500,552,554
9330005,6500,517,552
9360042,6500,552,705
9360042,6500,705,920
9360042,6500,552,920
9380009,6500,780,1005
9390009,6500,832,1005
9400004,6500,298,299
9440004,6500,650,655
9510004,6500,296,299
9600014,6500,233,419
9600014,6500,233,679
9600014,6500,419,679
9710004,6500,580,587
9720002,6500,108,112
9720002,6500,110,112
9720002,6500,108,110
9750002,6500,110,111
9750002,6500,111,206
9750002,6500,110,206
9760009,6500,800,827
9770009,6500,772,1005
9800039,6500,202,821
9800039,6500,202,950
9800039,6500,821,950
9800039,6500,202,602
9800039,6500,602,821
9800039,6500,602,950
9800046,6500,220,253
9800095,6500,303,601
9800118,6500,412,436
9800130,6500,419,436
9800132,6500,419,538
9800132,6500,419,713
9800132,6500,538,713
9800163,6500,450,664
9800165,6500,450,675
9800200,6500,525,554
9800200,6500,434,554
9800200,6500,434,525
9800243,6500,580,581
9800243,6500,581,868
9800243,6500,580,868
9800323,6500,727,820
9800323,6500,248,820
9800323,6500,248,727
9800329,6500,737,738
9800398,6500,827,941
9800401,6500,829,876
9800492,6500,538,547
9800502,6500,310,312
10011,6600,107,112
10052,6600,707,715
30011,6600,112,113
30033,6600,416,431
40011,6600,108,113
40012,6600,110,119
40012,6600,119,129
40012,6600,110,129
40043,6600,617,620
60022,6600,318,319
90033,6600,401,419
110012,6600,117,209
120012,6600,103,117
120023,6600,327,350
120023,6600,324,350
120023,6600,324,327
120053,6600,704,708
150024,6600,333,344
150074,6600,940,943
160055,6600,903,907
170012,6600,115,117
180012,6600,117,204
180034,6600,508,511
180056,6600,901,931
190056,6600,901,912
210055,6600,708,907
250011,6600,106,112
250052,6600,756,761
270024,6600,336,337
290023,6600,317,357
360042,6600,516,518
620021,6600,209,217
7070032,6600,406,426
7070032,6600,406,645
7070032,6600,426,645
7080032,6600,415,426
7550012,6600,101,110
7710041,6600,529,616
7750034,6600,529,601
7770034,6600,514,529
7810034,6600,426,505
7810034,6600,426,514
7810034,6600,426,637
7810034,6600,505,514
7810034,6600,514,637
7810034,6600,505,637
7950042,6600,401,712
7950042,6600,401,725
7950042,6600,401,519
7950042,6600,519,725
7950042,6600,712,725
7950042,6600,519,712
7960042,6600,701,725
7960042,6600,522,725
7960042,6600,522,701
7990042,6600,532,725
7990042,6600,532,707
7990042,6600,707,725
8020042,6600,529,911
8020042,6600,529,725
8020042,6600,725,911
8080043,6600,632,725
8080043,6600,632,742
8080043,6600,725,742
8090043,6600,725,727
8090043,6600,634,727
8090043,6600,634,725
8120051,6600,748,911
8130052,6600,304,911
8140051,6600,747,911
8150051,6600,749,911
8150051,6600,749,930
8150051,6600,911,930
8220052,6600,304,712
8230052,6600,711,712
8230052,6600,712,721
8230052,6600,711,721
8270053,6600,304,702
8300053,6600,304,729
8300053,6600,304,733
8300053,6600,729,733
8310033,6600,706,751
8310033,6600,304,751
8310033,6600,304,706
8350033,6600,503,706
8360033,6600,706,708
8370033,6600,706,6007
8370033,6600,443,6007
8370033,6600,443,706
8380033,6600,401,706
8400034,6600,401,505
8400034,6600,505,724
8400034,6600,401,724
8430034,6600,401,721
8430034,6600,401,509
8430034,6600,509,721
8510032,6600,415,417
8530031,6600,415,443
8550024,6600,415,442
8550024,6600,442,704
8550024,6600,415,704
8630054,6600,708,930
8640054,6600,702,901
8640054,6600,702,930
8640054,6600,901,930
8650061,6600,819,911
8700061,6600,803,911
8710056,6600,546,911
8710056,6600,805,911
8710056,6600,546,805
8730056,6600,546,811
8740056,6600,796,800
8740056,6600,800,901
8740056,6600,796,901
8800055,6600,910,918
8800055,6600,910,919
8800055,6600,918,919
8820055,6600,903,914
8820055,6600,903,918
8820055,6600,914,918
8840055,6600,901,918
8840055,6600,901,921
8840055,6600,918,921
8960073,6600,941,944
8990071,6600,942,944
9000071,6600,821,942
9040011,6600,111,316
9040011,6600,111,941
9040011,6600,316,941
9090023,6600,301,304
9110022,6600,303,304
9140022,6600,304,320
9140022,6600,320,359
9140022,6600,304,359
9160022,6600,304,324
9190023,6600,304,357
9200023,6600,304,333
9220023,6600,304,325
9260022,6600,303,316
9370021,6600,316,401
9370021,6600,316,645
9370021,6600,401,645
9400022,6600,317,344
9430024,6600,406,442
9530031,6600,401,405
9540031,6600,401,434
9580073,6600,827,942
9620011,6600,106,111
9660011,6600,111,117
9670011,6600,111,289
9670011,6600,112,289
9670011,6600,111,112
9710012,6600,114,209
9810034,6600,529,548
9810034,6600,529,613
9810034,6600,548,613
9910052,6600,761,930
9930054,6600,751,970
9930054,6600,751,969
9930054,6600,751,930
9930054,6600,930,969
9930054,6600,969,970
9930054,6600,930,970
10120023,6600,324,941
10120023,6600,324,969
10120023,6600,941,969
10140055,6600,795,797
10140055,6600,795,800
10140055,6600,797,800
10160032,6600,416,645
10170071,6600,942,968
10210112,6600,111,132
10300412,6600,415,875
10300412,6600,415,969
10300412,6600,875,969
10420054,6600,970,983
10420054,6600,970,986
10420054,6600,983,986
10430411,6600,798,800
10470055,6600,794,795
10530112,6600,107,127
10590112,6600,111,127
10640023,6600,317,969
10720056,6600,796,984
10750011,6600,109,127
10800056,6600,546,901
10800056,6600,901,983
10800056,6600,546,983
10880056,6600,983,984
10930835,6600,835,901
10950056,6600,750,911
11060001,6600,875,983
11070001,6600,112,316
11100007,6600,111,133
11100141,6600,529,741
11100141,6600,529,911
11100141,6600,741,911
11100144,6600,533,617
11100144,6600,617,623
11100144,6600,533,623
11100146,6600,542,944
11100197,6600,792,796
11100197,6600,792,986
11100197,6600,796,986
11100290,6600,875,994
90002,6700,202,236
90004,6700,112,311
100002,6700,207,214
100002,6700,214,217
100002,6700,207,217
240001,6700,110,111
7370001,6700,109,313
7370001,6700,109,318
7370001,6700,313,318
7370001,6700,275,318
7370001,6700,109,275
7370001,6700,275,313
7450001,6700,112,115
7450001,6700,112,202
7450001,6700,115,202
7470001,6700,137,202
7480001,6700,202,234
7600002,6700,207,234
8030003,6700,202,241
8060001,6700,313,457
8060001,6700,275,457
8060001,6700,275,313
8090006,6700,313,323
8240001,6700,324,325
8390007,6700,445,482
8460006,6700,508,512
8600066,6700,220,223
8600066,6700,223,304
8600066,6700,220,304
8600094,6700,322,325
8600114,6700,448,485
8600114,6700,448,485
8600114,6700,445,448
8600114,6700,445,485
8600117,6700,445,493
8600131,6700,473,512
10005,6800,335,337
20005,6800,337,338
40005,6800,335,336
90001,6800,108,110
90001,6800,110,111
90001,6800,108,111
150005,6800,335,340
180005,6800,220,340
230006,6800,323,624
230006,6800,624,667
230006,6800,323,667
230006,6800,323,669
230006,6800,624,669
230006,6800,667,669
240006,6800,323,673
250006,6800,323,663
280006,6800,323,690
310006,6800,323,649
390005,6800,220,301
390005,6800,301,349
390005,6800,220,349
420005,6800,320,321
430005,6800,220,321
430005,6800,220,322
430005,6800,321,322
510005,6800,306,307
510005,6800,304,307
510005,6800,304,306
860005,6800,223,239
860005,6800,239,314
860005,6800,223,314
880005,6800,228,330
7920004,6800,219,223
7950004,6800,219,228
8050004,6800,239,301
8090002,6800,222,227
8240001,6800,109,110
8290006,6800,323,632
13220012,6800,155,256
13230005,6800,323,345
13290020,6800,145,148
13290020,6800,145,152
13290020,6800,148,152
13290062,6800,220,346
13290073,6800,254,256
13290127,6800,160,166
20003,6900,309,316
50005,6900,523,534
100005,6900,374,523
110007,6900,324,340
120005,6900,316,523
170007,6900,340,372
170007,6900,340,702
170007,6900,372,702
200005,6900,374,387
270005,6900,507,534
380007,6900,340,720
380007,6900,313,720
380007,6900,313,340
610003,6900,262,309
810008,6900,429,436
1020008,6900,412,480
7280007,6900,420,442
7290007,6900,309,412
7290007,6900,412,420
7290007,6900,309,420
7350007,6900,420,424
7400007,6900,420,429
7400007,6900,420,523
7400007,6900,429,523
7410006,6900,533,801
7410006,6900,420,801
7410006,6900,420,533
7420006,6900,420,483
7470007,6900,420,423
7810005,6900,523,527
7820006,6900,521,523
7830006,6900,340,523
7830006,6900,523,532
7830006,6900,340,532
7870006,6900,512,523
7900007,6900,322,523
7920006,6900,523,529
8190003,6900,302,374
12330005,6900,374,571
12540003,6900,309,374
12780012,6900,148,277
12790012,6900,205,277
13030202,6900,387,520
13030222,6900,420,458
13030222,6900,420,483
13030222,6900,458,483
13030229,6900,420,710
13030229,6900,480,710
13030229,6900,420,480
13030262,6900,483,600
13030306,6900,571,587
13030335,6900,208,523
13030344,6900,146,374
30003,7000,211,307
230002,7000,143,206
500001,7000,119,142
530001,7000,143,144
530006,7000,503,518
570006,7000,504,551
8160001,7000,101,207
8200001,7000,319,345
8230001,7000,319,558
8290002,7000,101,304
8290002,7000,304,355
8290002,7000,101,355
8350002,7000,330,421
8350002,7000,330,524
8350002,7000,330,331
8350002,7000,421,524
8350002,7000,331,524
8350002,7000,331,421
8370002,7000,231,421
8390002,7000,231,405
9040031,7000,363,403
9040031,7000,363,524
9040031,7000,403,524
9380045,7000,702,730
12780001,7000,172,176
12820001,7000,509,561
12840161,7000,503,506
12840161,7000,503,534
12840161,7000,506,534
70002,7100,381,386
70002,7100,362,386
70002,7100,362,381
100011,7100,693,697
400005,7100,810,812
440003,7100,434,475
520003,7100,435,477
520003,7100,435,470
520003,7100,470,477
540003,7100,425,471
570002,7100,394,806
610003,7100,451,470
690003,7100,440,451
690003,7100,451,1023
690003,7100,440,1023
1420002,7100,311,319
1420002,7100,311,6011
1420002,7100,319,6011
1600002,7100,397,416
2250002,7100,381,831
7900006,7100,474,507
7900006,7100,474,653
7900006,7100,507,653
7940002,7100,375,632
7940002,7100,632,653
7940002,7100,375,653
8000002,7100,397,653
8070002,7100,653,826
8070002,7100,381,826
8070002,7100,381,653
8140009,7100,608,630
8190009,7100,561,608
8190009,7100,561,632
8190009,7100,608,632
8220008,7100,632,639
8230008,7100,632,641
8250010,7100,630,632
8250010,7100,630,694
8250010,7100,632,694
8510011,7100,630,693
8570003,7100,451,653
8660004,7100,496,653
8740002,7100,390,395
8770021,7100,1012,1035
8770021,7100,1026,1035
8770021,7100,1012,1026
8800009,7100,632,895
8860003,7100,1050,1060
8870002,7100,311,852
8890003,7100,457,1035
8900001,7100,817,818
9200002,7100,390,856
9830021,7100,1018,1024
9890002,7100,416,1115
9900002,7100,561,1115
9920021,7100,1035,1115
9930002,7100,653,1115
9960021,7100,1062,1115
10000003,7100,443,457
10090018,7100,397,1070
10250017,7100,1023,1029
10300021,7100,1017,1048
10390007,7100,741,746
10420014,7100,306,1107
10550007,7100,730,744
10610014,7100,306,1106
10800029,7100,319,1070
10800064,7100,390,394
10800085,7100,449,456
10800324,7100,1121,1123
10800350,7100,425,467
10800354,7100,416,1070
10800356,7100,390,845
60002,7200,214,219
70001,7200,101,112
70001,7200,101,149
70001,7200,112,149
80003,7200,115,127
210003,7200,115,121
570003,7200,109,134
7210002,7200,103,109
7210002,7200,109,229
7210002,7200,103,229
7250001,7200,109,152
7420002,7200,134,212
7420002,7200,103,212
7420002,7200,103,134
7450002,7200,103,122
7450002,7200,103,201
7450002,7200,122,201
7460002,7200,206,301
7500001,7200,101,103
7500001,7200,103,235
7500001,7200,101,235
17760002,7200,223,231
17800001,7200,210,304
17800001,7200,212,304
17800001,7200,210,212
17810073,7200,230,237
17810174,7200,229,365
9110006,7300,504,846
9150001,7300,391,434
9160031,7300,201,933
9510006,7300,417,419
9510006,7300,419,513
9510006,7300,417,846
9510006,7300,417,513
9510006,7300,419,846
9510006,7300,513,846
9820001,7300,846,853
91920001,7300,422,1000
91980001,7300,201,962
91980046,7300,210,367
91980046,7300,210,885
91980046,7300,210,888
91980046,7300,367,885
91980046,7300,367,888
91980046,7300,885,888
91980130,7300,366,367
91980137,7300,391,513
91980383,7300,869,1081
91980536,7300,210,624
10034,7400,510,539
10034,7400,539,541
10034,7400,510,541
20012,7400,132,137
70023,7400,308,310
70034,7400,419,507
90034,7400,508,532
100021,7400,315,329
110041,7400,707,837
120031,7400,407,425
120032,7400,411,441
140023,7400,308,327
150031,7400,417,532
150031,7400,418,532
150031,7400,417,418
170033,7400,504,512
170033,7400,512,996
170033,7400,504,996
170034,7400,419,532
210053,7400,949,993
210053,7400,949,973
210053,7400,973,993
280022,7400,207,253
290033,7400,504,549
390042,7400,804,819
390042,7400,819,831
390042,7400,804,831
400021,7400,306,328
450051,7400,906,923
510022,7400,235,250
510022,7400,235,417
510022,7400,250,417
7920012,7400,139,344
7920012,7400,137,344
7920012,7400,137,139
7940012,7400,134,139
7950012,7400,139,408
7960012,7400,139,418
7960012,7400,139,627
7960012,7400,418,627
8030012,7400,112,418
8040012,7400,112,130
8040012,7400,130,702
8040012,7400,112,702
8160021,7400,235,329
8190021,7400,235,311
8210022,7400,210,235
8260021,7400,316,417
8260021,7400,316,329
8260021,7400,329,417
8380023,7400,201,323
8450031,7400,406,418
8490031,7400,429,521
8550031,7400,420,532
8620023,7400,308,328
8620023,7400,308,417
8620023,7400,328,417
8650023,7400,310,344
8670021,7400,314,431
8670021,7400,344,431
8670021,7400,314,344
8720011,7400,110,133
8840033,7400,505,515
8870034,7400,507,515
8890033,7400,515,525
8890033,7400,515,532
8890033,7400,525,532
8930033,7400,627,650
8930033,7400,444,650
8930033,7400,444,627
8970035,7400,508,627
8990032,7400,406,419
8990032,7400,406,513
8990032,7400,419,513
9060033,7400,504,627
9310051,7400,609,922
9310051,7400,609,1034
9310051,7400,922,1034
9370051,7400,983,993
9370051,7400,983,996
9370051,7400,993,996
9800033,7400,608,609
9850032,7400,512,538
9860314,7400,1015,1017
9890314,7400,1015,1022
9890314,7400,1022,1029
9890314,7400,1015,1029
9900314,7400,996,1104
9950313,7400,996,1020
9970053,7400,609,946
9970053,7400,609,993
9970053,7400,946,993
10000051,7400,983,1068
10080314,7400,1015,1019
10090313,7400,609,1020
10130314,7400,963,1022
10180323,7400,946,1015
10180323,7400,946,1024
10180323,7400,1015,1024
10220113,7400,847,873
10350033,7400,873,875
10410001,7400,1024,1025
10470001,7400,1220,1223
10490001,7400,607,843
10550001,7400,112,615
10590002,7400,864,870
10590002,7400,805,870
10590002,7400,805,864
10590078,7400,327,418
10590078,7400,327,521
10590078,7400,418,521
10590165,7400,832,836
10590335,7400,607,847
10590335,7400,847,864
10590335,7400,607,864
10590345,7400,873,878
10590345,7400,873,877
10590345,7400,877,878
10590351,7400,960,996
90005,7600,402,403
90005,7600,402,507
90005,7600,403,507
280006,7600,504,515
340006,7600,105,503
410002,7600,201,202
7590005,7600,505,507
7660001,7600,205,501
8100002,7600,232,304
8100002,7600,232,501
8100002,7600,304,501
8150001,7600,108,415
8150001,7600,108,333
8150001,7600,333,415
10440062,7600,301,305
10440062,7600,215,301
10440062,7600,215,305
10440096,7600,424,431
10440109,7600,431,451
10004,7700,302,312
10004,7700,301,312
10004,7700,301,302
70004,7700,301,319
70004,7700,301,328
70004,7700,319,328
160005,7700,319,320
160005,7700,319,323
160005,7700,320,323
230005,7700,343,345
370005,7700,324,333
370005,7700,324,338
370005,7700,333,338
420005,7700,323,324
460004,7700,308,311
500004,7700,305,383
7820004,7700,315,319
7820004,7700,315,385
7820004,7700,319,385
8020005,7700,323,630
8080005,7700,422,630
8120007,7700,344,345
8140005,7700,320,423
8150005,7700,324,630
8170005,7700,172,196
8180005,7700,320,426
8180005,7700,320,630
8180005,7700,426,630
8210005,7700,112,196
8340001,7700,320,621
8360001,7700,328,330
8370001,7700,323,366
8370001,7700,322,323
8370001,7700,322,366
8370120,7700,324,621
8370126,7700,333,6001
8370126,7700,333,367
8370126,7700,367,6001
8370194,7700,501,514
8370194,7700,501,522
8370194,7700,514,522
8370233,7700,281,653
30005,7800,105,124
80002,7800,104,106
100003,7800,206,249
190002,7800,101,105
210002,7800,101,106
240002,7800,110,111
270005,7800,105,129
420001,7800,502,503
520004,7800,149,255
630005,7800,125,139
640005,7800,139,140
7660002,7800,102,104
7790002,7800,139,155
7790002,7800,139,266
7790002,7800,155,266
7830002,7800,102,113
7870002,7800,106,113
7900002,7800,106,176
7930002,7800,106,140
7930002,7800,106,535
7930002,7800,140,535
8070002,7800,106,156
8250001,7800,506,539
8250001,7800,526,539
8250001,7800,506,526
8290003,7800,266,270
8290003,7800,257,270
8290003,7800,257,266
8760003,7800,104,257
8780001,7800,370,636
8790001,7800,263,313
8840017,7800,106,409
8840025,7800,113,508
8840035,7800,118,504
8840139,7800,265,270
8840202,7800,504,560
8840280,7800,503,541
10022,7900,909,911
10022,7900,905,911
10022,7900,905,909
20032,7900,802,809
20051,7900,301,302
20051,7900,232,302
20051,7900,232,301
30011,7900,1003,1005
30043,7900,206,208
30043,7900,208,256
30043,7900,206,256
40041,7900,215,224
50031,7900,472,1212
50031,7900,472,1201
50031,7900,1201,1212
50042,7900,118,202
60011,7900,1001,1003
70064,7900,457,458
100023,7900,926,927
100033,7900,129,318
100033,7900,318,842
100033,7900,129,842
100043,7900,107,235
110031,7900,1203,1306
110031,7900,1203,1206
110031,7900,1206,1306
120022,7900,910,911
130013,7900,111,148
130031,7900,1205,1219
130031,7900,1203,1219
130031,7900,743,1219
130031,7900,743,1203
130031,7900,1203,1205
130031,7900,743,1205
130033,7900,318,803
150032,7900,801,803
150041,7900,218,230
160041,7900,229,230
170033,7900,318,715
180013,7900,138,148
180014,7900,108,115
200031,7900,1205,1206
210053,7900,708,727
250024,7900,1110,1115
450052,7900,324,327
590062,7900,236,426
1130042,7900,127,201
1240011,7900,905,1004
8240011,7900,136,1006
8250011,7900,136,1014
8250011,7900,136,178
8250011,7900,178,1014
8470012,7900,124,905
8470012,7900,124,913
8470012,7900,905,913
8570023,7900,916,928
8570023,7900,928,1214
8570023,7900,916,1214
8610023,7900,927,1229
8660022,7900,913,916
8820021,7900,915,920
9020032,7900,325,327
9020032,7900,323,325
9020032,7900,323,327
9030032,7900,327,715
9040032,7900,229,327
9060032,7900,803,810
9090032,7900,129,813
9100032,7900,809,813
9260033,7900,213,214
9270033,7900,129,213
9270033,7900,213,817
9270033,7900,129,817
9280033,7900,129,819
9280033,7900,230,819
9280033,7900,129,230
9380014,7900,124,129
9390014,7900,118,124
9410014,7900,124,127
9430042,7900,107,127
9430042,7900,107,221
9430042,7900,127,221
9540014,7900,107,108
9540014,7900,107,313
9540014,7900,108,313
9550014,7900,108,124
9550014,7900,103,124
9550014,7900,103,108
9670013,7900,103,112
9710014,7900,107,110
9730013,7900,112,144
9820062,7900,424,460
9830062,7900,306,424
10050053,7900,625,634
10150054,7900,603,628
10160054,7900,603,620
10220061,7900,454,501
10390051,7900,226,321
10390051,7900,226,235
10390051,7900,235,321
10460041,7900,226,231
10640042,7900,127,207
10660042,7900,127,202
10890024,7900,1157,1158
10890024,7900,1157,1160
10890024,7900,1158,1160
10910011,7900,1003,1107
10910011,7900,1003,1015
10910011,7900,1015,1107
10950023,7900,927,961
10950023,7900,961,977
10950023,7900,927,977
11070061,7900,454,542
11170115,7900,169,905
11170115,7900,169,360
11170115,7900,360,905
11310421,7900,454,555
11360121,7900,156,171
11360121,7900,156,793
11360121,7900,171,793
11460021,7900,829,920
11510121,7900,171,360
11570011,7900,136,909
11570011,7900,189,909
11570011,7900,136,189
11680115,7900,169,1008
11710121,7900,360,362
11740117,7900,1008,1028
11790115,7900,136,180
11790115,7900,136,1027
11790115,7900,180,1027
11840031,7900,1205,1254
11890117,7900,905,928
11890117,7900,905,1027
11890117,7900,928,1027
17100011,7900,173,1003
17100011,7900,173,1004
17100011,7900,1003,1004
17140001,7900,424,639
17140001,7900,424,511
17140001,7900,511,639
17200001,7900,141,1018
17220001,7900,362,957
17230001,7900,928,950
17310001,7900,142,833
17360001,7900,144,145
99970073,7900,129,212
99970073,7900,212,905
99970073,7900,129,905
99970098,7900,148,149
99970098,7900,148,655
99970098,7900,149,655
99970107,7900,174,1011
99970141,7900,221,230
99970141,7900,226,230
99970141,7900,221,226
99970165,7900,326,333
99970231,7900,504,555
99970296,7900,618,619
99970296,7900,618,620
99970296,7900,619,620
99970314,7900,905,957
99970314,7900,957,1006
99970314,7900,905,1006
99970345,7900,904,905
99970349,7900,905,1107
99970349,7900,1107,1110
99970349,7900,905,1110
99970422,7900,1219,1266
99970469,7900,1205,1269
99970483,7900,156,1174
99970487,7900,1017,1035
99970512,7900,360,1174
99970513,7900,205,241
99970515,7900,147,148
99970516,7900,189,190
99970517,7900,103,254
150001,8000,107,111
160001,8000,107,109
7590005,8000,420,423
7590005,8000,417,423
7590005,8000,417,420
7870130,8000,417,429
60001,8200,152,189
420002,8200,119,121
7230001,8200,199,200
7390002,8200,104,123
7390002,8200,104,133
7390002,8200,123,133
7400002,8200,103,104
7690002,8200,143,200
12340005,8200,104,210
12360002,8200,143,192
12390001,8200,215,224
12410001,8200,199,204
12500003,8200,106,107
12500004,8200,108,112
12500004,8200,108,114
12500004,8200,112,114
40005,8300,346,379
50004,8300,704,728
50005,8300,352,379
70006,8300,339,340
80009,8300,203,253
100003,8300,607,611
100003,8300,607,613
100003,8300,611,613
100003,8300,601,607
100003,8300,601,611
100003,8300,601,613
100004,8300,726,728
130011,8300,111,116
140006,8300,315,338
140007,8300,326,331
160004,8300,716,721
180002,8300,503,504
180002,8300,504,513
180002,8300,503,513
190005,8300,344,398
190005,8300,398,814
190005,8300,344,814
190006,8300,312,338
230006,8300,301,302
230006,8300,302,338
230006,8300,301,338
230007,8300,330,817
240005,8300,352,394
240007,8300,330,333
250007,8300,326,330
260004,8300,701,726
280007,8300,326,329
290008,8300,220,243
290008,8300,220,415
290008,8300,243,415
300004,8300,702,726
320003,8300,518,609
320003,8300,605,609
320003,8300,518,605
400004,8300,700,705
400004,8300,700,703
400004,8300,703,705
410004,8300,705,725
450009,8300,263,283
490008,8300,237,251
500009,8300,259,277
580003,8300,613,626
610008,8300,245,281
710005,8300,364,814
790003,8300,503,611
820008,8300,233,247
1300007,8300,319,324
1350005,8300,350,365
1350005,8300,350,352
1350005,8300,352,365
7010001,8300,247,307
7020008,8300,180,273
7020008,8300,180,300
7020008,8300,180,301
7020008,8300,273,300
7020008,8300,273,301
7020008,8300,300,301
7620010,8300,104,124
7900009,8300,233,301
7940032,8300,249,301
7970008,8300,248,301
8070007,8300,201,277
8070007,8300,277,312
8070007,8300,201,312
8100031,8300,201,209
8130007,8300,201,321
8450007,8300,307,327
8450007,8300,307,338
8450007,8300,327,338
8460006,8300,307,326
8510024,8300,307,312
8550021,8300,305,307
8580021,8300,307,728
8590031,8300,201,307
8660024,8300,302,305
8670004,8300,305,306
8670004,8300,305,726
8670004,8300,306,726
8690005,8300,304,712
8690005,8300,304,529
8690005,8300,304,305
8690005,8300,305,529
8690005,8300,529,712
8690005,8300,305,712
8730005,8300,345,350
8800022,8300,347,392
8800022,8300,347,407
8800022,8300,392,407
8810001,8300,347,384
8940001,8300,347,805
8940001,8300,347,389
8940001,8300,389,805
9170021,8300,712,713
9170021,8300,712,714
9170021,8300,713,714
