ishuv,SEMEL_RECHOV,SHEM_RECHOV
5000,2665,"שד החי""ל"
5000,2686,הורודצקי
5000,2687,הרכבי אברהם
5000,2691,טשרנא
5000,2720,קהילת מכסיקו
5000,2724,ותיק
5000,2725,ורד
5000,2726,רשף
5000,2727,מושיע
5000,2731,"אצ""ל"
5000,2734,לפידות
5000,2738,וילון
5000,2740,שבתאי
5000,2744,הרן
5000,2753,קרייתי
5000,2762,איתיאל
5000,2766,דרך בר-לב חיים
5000,2774,שמחה
5000,2775,רוני
5000,2776,קמואל
5000,2778,התקוה
5000,2788,חנוך
5000,2798,גואל
5000,2799,תדהר דוד
5000,2802,סמ כביר
5000,2815,שתולים
5000,2820,תמוז
5000,2821,חירותנו
5000,2822,תשרי
5000,2829,שבט
5000,2834,אורים
5000,2841,ימין
5000,2852,הרטוב
5000,2860,"לח""י"
5000,2938,רח נז כ שלם
5000,2956,רח נד כ שלם
5000,2958,"מח""ל"
5000,2960,מעפילי אגוז
5000,2961,סנפיר
5000,2964,בושם
5000,2968,בירנית
5000,2970,גולינקין מרדכי
5000,2973,הרב אלנקווה
5000,2981,לובטקין צביה
5000,3004,מחרוזת
5000,3005,נרדור
5000,3006,סומקן
5000,3007,"שז""ר זלמן"
5000,3011,גרוסמן מאיר
5000,3019,רוזן פנחס
5000,3020,הלוחמים
5000,3021,רמבה אייזיק
5000,3101,יוניצ'מן
5000,3104,יערי מאיר
5000,3120,סאמט שמעון
5000,3130,רח 2040
5000,3280,לבון פנחס
5000,3350,גוטמן נחום
5000,4002,רח 355
5000,4004,רח 428
5000,4026,רח 921
5000,4041,רח 1103
5000,4043,רח 1105
5000,4048,סמ בארי
5000,4049,רח 1115
5000,4069,סלע עמנואל
5000,4123,רח 1254
5000,4141,קהילת זגלביה
5000,4499,רוזנבלום הרצל
5000,4534,רח 2290
5000,4562,רח 2222
5000,4624,הרב צוברי יוסף
5000,4644,מרידור יעקב
5000,4697,אורלוב חנה
5000,4748,רח 3769
5000,4752,אונטרמן איסר יהוד
5000,4754,רח 2289
5000,4777,פאגלין עמיחי
5000,4778,ברלין אליהו
5000,6005,ככר הבימה
5000,6526,ש מחל
5000,6690,הקריה
5000,6727,ש עממי שד ירושלים
6000,6721,אבו אלהאוה
6000,6743,אם אלרקאקי
6000,6750,אלג'באל
6000,6752,המרכז העיר הישנה
6000,9000,באקה-ג'ת
6100,103,הירש ברוך
6100,104,הקישון
6100,105,מצדה
6100,107,בן נון
6100,109,"לח""י"
6100,114,ששת הימים
6100,115,דרך אם המושבות
6100,201,אברבנאל
6100,203,הירקון
6100,207,החלוצים
6100,210,הנגב
6100,211,שד אינשטיין
6100,216,"הפלמ""ח"
6100,217,אוסישקין
6100,218,השניים
6100,226,ההגנה
6100,228,הרב שך
6100,231,אביעד
6100,233,נורוק
6100,249,השר אלון יגאל
6100,301,מבצע קדש
6100,304,אבו חצירא ישראל
6100,309,המכבים
6100,310,בגין מנחם
6100,313,החשמונאים
6100,401,בן גוריון דוד
6100,404,עלי הכהן
6100,408,הרב קוק
6100,414,ירושלים
6100,426,"רמח""ל"
6100,438,רימון
6100,445,הרצוג
6100,501,הראשונים
6100,502,רבי עקיבא
6100,503,ז'בוטינסקי
6100,509,"חת""ם סופר"
6100,518,סוקולוב
6100,531,אבן עזרא
6100,604,"סמטת אז""ר"
6100,614,עמוס
6100,616,הירדן
6100,619,"חיד""א"
6100,622,חבקוק
6100,626,יצחק נפחא
6100,711,שפירא
6100,724,אשל אברהם
6100,727,גבורי ישראל
6100,801,בירנבוים
6100,806,קהילות יעקב
6100,807,הרב נסים יצחק
6100,808,הרב עוזיאל
6100,809,"האדמו""ר מקוצק"
6100,812,הר סיני
6100,813,קבוץ גלויות
6100,814,בן דוד אברהם
6100,815,אדמורי שאץ
6100,821,רב אשי
6100,825,עזרא
6100,826,רבינא
6100,827,מתתיהו
6100,829,ישמח משה
6100,830,חזון איש
6100,831,בית הלל
6100,833,נחמיה
6100,835,אהרונוביץ ראובן
6100,836,בר יוחאי
6100,838,רבי ישמעאל
6100,844,יונה הנביא
6100,845,אלישע
6100,850,שלמה המלך
6100,870,הרב בן יעקב
6100,891,הרב כהנמן
6100,900,בעל התניא
6100,906,"מהרש""ל"
6100,918,בן זכאי
6100,925,אהרונסון
6100,930,מוהליבר
6100,933,יהודה הנשיא
6100,934,אנילביץ
6100,940,הרב וסרמן אלחנן
6100,944,מרים הנביאה
6100,949,בארי
6100,954,סנש
6100,975,הרב פוברסקי
6100,6003,ככר התעשיה
6200,101,קרן קימת לישראל
6200,102,ירושלים
6200,106,השלושה
6200,113,המעפילים
6200,117,ויצמן
6200,124,בן יוסף שלמה
6200,128,הזית
6200,132,יוסף הנשיא
6200,201,שד העצמאות
6200,202,הגבול
6200,208,הלפר
6200,209,ארלוזורוב
6200,210,הרצל
6200,211,סנש חנה
6200,212,דרך בן גוריון
6200,213,קדושי קהיר
6200,214,הרב קוק
6200,216,מסריק
6200,217,ברדיצ'ב אבא
6200,218,ישראל בן ציון
6200,220,רוטשילד
6200,221,בלפור
6200,231,סמ הראשונים
6200,240,הרב קוקיס
6200,301,דנין יחזקאל
6200,302,ז'בוטינסקי
6200,304,הנביאים
6200,308,השקמה
6200,309,יהודה הלוי
6200,310,שד יוספטל גיורא
6200,311,הקוממיות
6200,312,יצחק שדה
6200,313,"ד""ר ניר נחום"
6200,314,ברנר
6200,315,אלמליח
6200,316,בר יהודה
6200,319,דקר
6200,401,כצנלסון ברל
6200,402,בר אילן
6200,403,החשמונאים
6200,406,אנילביץ
6200,410,פרלשטיין
6200,414,הרב עוזיאל
6200,418,קלויזנר
6200,422,החרושת
6200,423,בית וגן
6200,426,דניאל
6200,430,ההגנה
6200,437,השר פנקס
6200,443,נורדאו מקס
6200,501,התחיה
6200,502,רהב
6200,503,מבצע סיני
6200,506,אש שלום
6200,507,סנה משה
6200,508,הרב ניסנבוים יצחק
6200,511,הגבעות
6200,514,סולד הנרייטה
6200,518,כהן אלי
6200,521,"כ""ט בנובמבר"
6200,522,ליבורנו
6200,523,הרב לוי
6200,534,רזיאל דוד
6200,601,העבודה
6200,605,הסוללים
6200,606,האורגים
6200,607,העמל
6200,612,פרנק אנה
6200,613,הרב מימון
6200,620,דרך מנחם בגין
6200,623,השבטים
6200,626,קרן היסוד
6200,631,הבנים
6200,639,טבנקין
6200,640,קהילת סלונים
6200,649,אימבר
6200,655,עגנון
6200,666,הבריגדה
6200,670,מוהליבר
6300,101,כצנלסון
6300,103,ערבי נחל
6300,104,קרית יוסף
6300,106,מנרה
6300,107,אחדות העבודה
6300,110,קרן קימת לישראל
6300,111,חניתה
6300,116,גורדון
6300,123,סירקין
6300,126,המעגל
6300,127,פועלי הרכבת
6300,133,שפע טל
6300,201,הכנסת
6300,202,שינקין
6300,210,דרך בן גוריון דוד
6300,211,המעלות
6300,214,עמל
6300,301,ויצמן
6300,305,ברדיצ'בסקי
6300,308,ז'בוטינסקי
6300,311,שדה בוקר
6300,318,בן צבי שמעון
6300,406,עלית הנוער
6300,408,לכיש
6300,412,אבני זכרון
6300,501,טיבר
6300,503,"רמב""ם"
6300,504,רמז
6300,508,עברונה
6300,512,סנש
6300,601,דרך יצחק רבין
6300,605,מנורה
6300,609,המאבק
6300,617,ההסתדרות
6300,621,כורזין
6300,624,קפלנסקי
6300,625,יבניאלי
6300,627,משמר הירדן
6300,630,אלוף שדה
6300,631,קבוץ גלויות
6300,635,תפוצות ישראל
6400,104,הר סיני
6400,105,בורוכוב
6400,106,כצנלסון
6400,114,החיצים
6400,212,יצחק שדה
6400,213,רמז
6400,300,רזיאל דוד
6400,303,ארלוזורוב
6400,307,ברנר
6400,309,בן גוריון
6400,313,בר כוכבא
6400,328,הגלבוע
6400,331,הבעל שם טוב
6400,333,רבי עקיבא
6400,364,טרומפלדור
6400,401,בר אילן
6400,402,השרון
6400,403,ריינס
6400,406,סוקולוב
6400,410,רופין
6400,414,הגליל
6400,416,הבנים
6400,421,העצמאות
6400,422,מוהליבר
6400,423,קהילת ציון
6400,464,אלתרמן נתן
6400,486,גיסין
6400,503,ההגנה
6400,505,יפה אריה לייב
6400,506,ברוך
6400,510,"יל""ג"
6400,513,בני בנימין
6400,522,גולומב אליהו
6400,530,הבריגדה היהודית
6400,534,הנדיב
6400,537,"רש""י"
6400,538,שבעת הכוכבים
6400,540,פינסקר
6400,547,הרב קוק
6400,549,דרך ירושלים
6400,558,האילנות
6400,563,כנפי נשרים
6400,564,שמעוני דוד
6400,566,ברש אשר
6400,568,שמואל הנגיד
6400,574,בצלאל
6400,579,לשם
6400,584,שד מיכאלי בן ציון
6400,585,הניצנים
6400,592,חובות הלבבות
6400,593,כבוש העבודה
6400,596,נבו יוסף
6400,597,גולדברג לאה
6400,605,שער הים
6400,608,הנשיא יצחק בן צבי
6400,616,וינגייט
6400,637,אופק אריאל
6400,649,גלי תכלת
6400,705,מדינת היהודים
6400,708,שנקר אריה
6400,709,גלגל הפלדה
6400,710,משכית
6400,711,יוחנן הסנדלר
6400,713,שד אבא אבן
6400,714,המנופים
6400,716,יורדי ים
6400,746,מתתיהו
6400,775,דרך דיין משה
6400,789,ויזנטל שמעון
6400,792,שד בגין מנחם
6400,795,השונית
6400,798,הצדף
6400,800,דרך אלטנוילנד
6400,826,ז'בוטינסקי
6400,828,נעמי שמר
6400,844,"רא""ל ליפקין שחק"
6400,901,גולדה מאיר
6400,902,ספיר
6500,104,"צה""ל"
6500,202,ירושלים
6500,210,העליה השניה
6500,216,"אצ""ל"
6500,220,ישעיהו
6500,230,הרב קוק
6500,233,פרידלנדר
6500,241,בן אליעזר אריה
6500,253,"תרמ""ב"
6500,298,החרש
6500,299,האומן
6500,300,בעלי המלאכה
6500,311,המתכת
6500,312,קומבה
6500,313,"מנא""י"
6500,400,אלעזר דוד
6500,408,אוסישקין
6500,411,ברנר
6500,415,הכנסת
6500,417,"בי""ח הלל יפה"
6500,419,כביש מס' 4
6500,422,שמעוני דוד
6500,433,"רש""י"
6500,434,בוארון ברוך
6500,436,חוף הכרמל
6500,450,אהרונסון
6500,451,אפשטיין משה מרדכי
6500,453,דורי יעקב
6500,460,אלון יגאל
6500,478,ידין יגאל
6500,521,ה באייר
6500,522,מבצע עזרא
6500,525,הראשונים
6500,527,הקונגרס
6500,534,החלוץ
6500,538,ארבע האגודות
6500,539,דרך הרכבת
6500,547,קלז
6500,548,שועלי שמשון
6500,580,פרנק
6500,600,ההדר
6500,601,הרצל
6500,602,הרברט סמואל
6500,603,הלל יפה
6500,604,"רמב""ם"
6500,606,הנשיא ויצמן
6500,607,מלחמת ששת הימים
6500,609,הגבורים
6500,611,שד רוטשילד
6500,612,"תרנ""א"
6500,627,לבזובסקי
6500,630,שמידט
6500,642,האנפה
6500,644,שד בגין מנחם
6500,672,האחו
6500,679,השלום
6500,701,אחד העם
6500,713,ביאליק
6500,722,אבשלום
6500,727,ספיר יוסף
6500,740,אלוף יקותיאל אדם
6500,743,סמ זבוטינסקי
6500,752,גולדה מאיר
6500,769,חטיבת הראל
6500,780,חברת עזרא
6500,781,שרת משה
6500,804,העצמאות
6500,805,התמרים
6500,807,קבוץ גלויות
6500,808,יציאת אירופה
6500,809,השושנים
6500,813,התאנים
6500,820,בן צבי יצחק
6500,821,חטיבת גולני
6500,826,השיזף
6500,827,התות
6500,832,הפרדס
6500,833,הפקאן
6500,840,האבוקדו
6500,876,שפאק
6500,901,מקלף מרדכי
6500,920,חזון איש
6500,923,הדביר
6500,941,יפה נוף
6500,950,רבין יצחק
6500,962,האפרסמון
6500,972,משמר הגבול
6500,1005,"חטיבת הנח""ל"
6600,101,דרך השבעה
6600,103,הנגר
6600,106,האורגים
6600,107,הבנאי
6600,108,החופר
6600,109,הלהב
6600,110,המכתש
6600,111,המלאכה
6600,112,המרכבה
6600,113,המשביר
6600,114,הנפח
6600,116,הסתת
6600,117,הפלד
6600,121,המנור
6600,127,הרוקמים
6600,132,הצורף
6600,133,הנחושת
6600,201,הנביאים
6600,202,ירמיהו
6600,204,השופטים
6600,206,עזרא
6600,209,פרופ' שור
6600,303,בר כוכבא
6600,304,ההסתדרות
6600,306,בצלאל
6600,316,שד ירושלים
6600,317,גאולים
6600,322,הקונגרס
6600,323,ידין יגאל
6600,324,אלעזר דוד
6600,325,ראש פנה
6600,327,בן-נון יוחאי
6600,333,מוהליבר
6600,336,ריינס
6600,339,הס משה
6600,346,שכטר
6600,357,התחיה
6600,401,סוקולוב
6600,402,אחד העם
6600,406,קראוזה
6600,415,חנקין
6600,416,ז'בוטינסקי
6600,418,הנוטרים
6600,420,קלישר
6600,426,מקוה ישראל
6600,443,שפרינצק
6600,503,ביאליק
6600,505,שד קוגל
6600,508,"מזא""ה"
6600,509,חובבי ציון
6600,512,רוטשילד
6600,514,הלוחמים
6600,515,ה' באייר
6600,519,סולד הנריטה
6600,520,הראובני
6600,522,ברנר
6600,529,המעפילים
6600,548,טמטאב
6600,601,המצודה
6600,603,"אצ""ל"
6600,608,הפרדס
6600,617,יפו
6600,620,מבצע סיני
6600,622,חזית חמש
6600,623,פילדלפיה
6600,631,הפורצים
6600,633,גוש עציון
6600,637,שד לוי אשכול
6600,645,סרלין יוסף
6600,702,ויצמן
6600,704,חומה ומגדל
6600,706,שנקר
6600,707,"תרצ""ו"
6600,708,ארלוזורוב
6600,711,הרצפלד
6600,712,אחד במאי
6600,714,יבנה
6600,715,"י""א באדר"
6600,721,בילינסון
6600,725,שד הוז דב
6600,732,גולומב
6600,735,דגניה
6600,742,אברבנאל
6600,743,"הגר""א"
6600,748,צאלים
6600,749,שד יוספטל
6600,751,פיכמן
6600,761,ארן זלמן
6600,781,משעול היהלום
6600,785,דרך אלון יגאל
6600,793,צדוק דוד
6600,794,לסקוב חיים
6600,795,רבינוביץ יהושע
6600,796,דיין משה
6600,799,מקלף מרדכי
6600,800,שד בן גוריון
6600,803,העבודה
6600,807,הסנהדרין
6600,811,ארבע ארצות
6600,819,חלץ
6600,821,הר הצופים
6600,822,ששת הימים
6600,823,השילוח
6600,826,מגידו
6600,827,גבעת התחמושת
6600,835,יהודה הנשיא
6600,875,אילון פנחס
6600,901,אהרונוביץ
6600,907,העליה השניה
6600,911,אילת
6600,912,הציונות
6600,914,אפעל
6600,916,אנילביץ
6600,918,רמז
6600,919,ויתקין
6600,930,הופיין
6600,941,"אלופי צה""ל"
6600,942,מפרץ שלמה
6600,943,רמת הגולן
6600,944,שרת משה
6600,946,קרן קיימת
6600,947,קרן היסוד
6600,948,בית לחם
6600,967,מטולה
6600,968,קרית שמונה
6600,969,גולדה מאיר
6600,970,ברקת ראובן
6600,972,סנה משה
6600,983,שד בגין מנחם
6600,986,ברלב חיים
6600,990,מוטה גור
6600,991,החרצית
6600,994,האלוף אהרון יריב
6600,998,דרורי אמיר
6600,1005,הדס
6600,1022,מנור אהוד
6600,1024,פורת אורנה
6600,6008,ככר הלוחמים
6700,102,דהאן שמעון
6700,112,יהודה הנשיא
6700,116,שד הרצל
6700,143,וינגייט
6700,202,אלחדיף
6700,204,דרך גדוד ברק
6700,207,הירדן
6700,214,העמקים
6700,244,טולידנו
6700,248,טיילת יגאל אלון
6700,250,שד קפלן אליעזר
6700,251,התנא נחום
6700,275,דרך מנחם בגין
6700,309,ברנר
6700,323,בר כוכבא
6700,444,בן צבי יצחק
6700,445,הנשיא ויצמן
6700,456,רקפת
6700,457,שד ספיר
6700,461,"שז""ר זלמן"
6700,489,הרב קוק
6700,498,כליל החורש
6700,505,רותם
6700,508,שקד
6700,509,תמר
6700,510,צאלון
6700,511,הדקל
6700,6507,ש חסכון ד
6800,105,בן עמי
6800,108,אנילביץ
6800,109,"פלמ""ח"
6800,110,ז'בוטינסקי
6800,141,האורן
6800,145,הרר צבי
6800,151,הארז
6800,155,דרך מנחם בגין
6800,207,בן יוסף אהרון
6800,219,חנקין
6800,220,העצמאות
6800,222,מולר הוגו
6800,223,סוקולוב
6800,225,אינשטין
6800,227,רופין
6800,228,נורדאו
6800,239,שד הציונות
6800,254,יוספטל
6800,256,דרך יצחק רבין
6800,284,השוק
6800,309,בעל שם טוב
6800,320,הדקלים
6800,321,כנרת
6800,323,זבולון
6800,324,מורדי הגטאות
6800,330,המגינים
6800,333,מאפו
6800,334,ברדיצ'בסקי
6800,335,פרישמן
6800,336,אחד העם
6800,337,ביאליק
6800,338,פרץ
6800,624,דרך דשנים
6800,632,הגורן
6800,634,האסיף
6800,646,שושנת העמקים
6800,663,קרן קימת לישראל
6800,667,דרך חיפה
6800,669,התעשיה
6800,673,קרן היסוד
6800,686,קלאוזנר
6800,691,בן צבי יצחק
6800,9000,קרית אתא
6900,111,הנביאים
6900,127,תרי עשר
6900,149,הגפן
6900,151,האילנות
6900,166,הרעות
6900,205,"התע""ש"
6900,255,דרך קדומים
6900,270,דרך המוביל
6900,277,דרך הפועל
6900,302,"אז""ר"
6900,307,בילינסון
6900,309,בן יהודה
6900,313,גולומב
6900,321,הכרמל
6900,327,השחר
6900,334,טירת צבי
6900,374,תל חי
6900,385,חטיבת יפתח
6900,412,שד בגין מנחם
6900,420,טשרניחובסקי
6900,442,רמז דוד
6900,458,נתיב האבות
6900,480,סנה משה
6900,483,דרך השרון
6900,485,זמיר
6900,502,אהרונוביץ
6900,503,אוסטשינסקי
6900,512,גאולה
6900,518,העמק
6900,520,הרצל
6900,522,בן גוריון
6900,523,ויצמן
6900,527,ירושלים
6900,529,גלר זאב
6900,530,יסמין
6900,531,נחשון
6900,532,סוקולוב
6900,533,ששת הימים
6900,534,רוטשילד
6900,535,רופין
6900,554,גבורות
6900,571,המיסדים
6900,572,הארזים
6900,587,גבורי ישראל
6900,593,הצדק
6900,665,יאיר רוזנבלום
6900,671,אנגל
6900,701,אלעזר דוד
6900,713,ברש אשר
6900,801,משעול גיל
6900,852,דיין משה
6900,1303,החרושת
6900,1307,עתירי ידע
6900,1308,התוכנה
6900,1309,היוזמה
6900,1310,המנופים
6900,1311,גלגלי פלדה
6900,6511,אזור התעשיה
6900,9000,כפר סבא
7000,101,הרצל
7000,142,טרומפלדור
7000,143,כצנלסון
7000,164,סילבר אבא הלל
7000,171,העמלים
7000,172,לב פסח
7000,173,שד שורץ
7000,192,המסגר
7000,207,גולומב
7000,231,כהן אלי
7000,301,החשמונאים
7000,306,ברנר
7000,307,הרב קוק
7000,319,החלוץ
7000,336,ברק
7000,340,שד הציונות
7000,341,סן מרטין
7000,345,אלשוילי אבישי
7000,357,מחנות קפריסין
7000,363,גבריאל
7000,365,שפירא חיים משה
7000,374,דרך בית הדין
7000,401,ארלוזורוב
7000,403,ז'בוטינסקי
7000,405,שלמה המלך
7000,415,קוטנר אברהם
7000,421,שד דוד המלך
7000,509,בן חקון
7000,524,שד ירושלים
7000,549,מזרחי דוד
7000,555,דרכי משה
7000,556,יוספטל גיורא
7000,561,חטיבת יפתח
7000,601,בן אליעזר אריה
7000,700,שד ריסר מיכה
7000,706,חללי אגוז
7000,751,בן שמן
7000,767,דרך נופי חמד
7000,6002,"ככר הפלמ""ח"
7100,311,שד דרום אפריקה
7100,312,התמר
7100,319,הנשיא
7100,321,הדרור
7100,326,מלכי ישראל
7100,335,האילן
7100,365,הקקיון
7100,375,בן צבי
7100,377,אורט
7100,381,הטייסים
7100,390,שד ירושלים
7100,394,בר כוכבא
7100,395,סגל צבי
7100,397,קבוץ גלויות
7100,416,אלי כהן
7100,425,העליה
7100,434,"קק""ל"
7100,435,הרצל
7100,437,"צה""ל"
7100,451,רמז דוד
7100,457,אבן עזרא
7100,464,הכרם
7100,468,ההגנה
7100,470,החלוץ
7100,473,גורדון
7100,474,"נח""ל"
7100,475,אוסישקין
7100,477,כצנלסון
7100,487,אנה פרנק
7100,493,הפנינים
7100,496,שד התעשיה
7100,498,המחוגה
7100,501,יסודי עזרא
7100,507,התחיה
7100,517,הנביאים
7100,538,השופטים
7100,539,גדעון
7100,540,שיבת ציון
7100,561,עופר אברהם
7100,587,המסגר
7100,589,הנגר
7100,602,שפינוזה
7100,605,גרופר יעקב
7100,608,יהודה הלוי
7100,611,הארי
7100,628,"חיד""א"
7100,630,ההסתדרות
7100,632,ביאליק
7100,641,יוספטל
7100,643,ז'בוטינסקי
7100,653,שד בן גוריון
7100,674,פינס יוסף
7100,693,שד שפירא
7100,697,שני אליהו
7100,699,עולי הגרדום
7100,727,וייס יעקב
7100,730,האומן
7100,740,שד חיים בר-לב
7100,744,המתכנן
7100,763,איתן רפאל
7100,806,"מח""ל"
7100,810,הכישור
7100,812,האופן
7100,815,ברנשטיין פרץ
7100,817,טרומפלדור
7100,818,שד מונטיפיורי
7100,826,בן עמר
7100,845,דרך היין
7100,861,שד קדש
7100,868,שאר ישוב
7100,895,קרן היסוד
7100,912,מרידור יעקב
7100,936,הצופים
7100,938,עלית הנוער
7100,960,בן יהודה אליעזר
7100,971,שטיפטל מרק
7100,989,בלסבלג אברהם
7100,1018,אקסודוס
7100,1023,לכיש
7100,1029,פקיעין
7100,1035,בגין מנחם
7100,1044,תשרי
7100,1047,הלוחם
7100,1060,יהדות בריטניה
7100,1061,ציפורי
7100,1062,יהדות ספרד
7100,1074,יוטבתה
7100,1115,שד רבין יצחק
7100,1177,אלי סיני
7100,6011,ככר צפניה
7200,101,מרגולין
7200,103,ויצמן
7200,109,הבנים
7200,112,"רמב""ם"
7200,115,נורדאו
7200,128,החלוץ
7200,130,עליה
7200,134,בן גוריון
7200,135,שמידט ישראל
7200,168,מבצע קדש
7200,201,רוטשילד
7200,206,הרצל
7200,210,המנין הראשון
7200,212,דרך רבין יצחק
7200,222,הורד
7200,223,ששת הימים
7200,229,עמק השושנים
7200,230,השריון
7200,235,המאה ואחד
7200,243,השייטת
7200,244,העוגן
7200,251,שינדלר אוסקר
7200,301,ראובן
7200,304,"התרמ""ג"
7200,309,החרש
7200,310,העבודה
7200,317,הפטיש
7200,330,דרך הנפת הדגל
7200,400,שד העמק
7200,6522,גבעת התור
7300,118,רח 6000
7300,201,רח 7000
7300,359,רח 5111
7300,391,רח 5050
7300,419,רח 1100
7300,422,רח 5104
7300,430,רח 5036
7300,434,רח 5070
7300,451,רח 3024
7300,513,רח 6021
7300,517,רח 4076
7300,521,רח 4011
7300,530,המוסכים
7300,696,רח 5109
7300,765,רח 3033
7300,846,רח 3001
7300,847,רח 3002
7300,853,רח 3008
7300,867,רח 3013
7300,869,רח 1047
7300,884,רח 7052
7300,889,רח 7011
7300,920,רח 8001
7300,945,רח 7008
7300,946,רח 7009
7300,948,רח 7012
7300,962,רח 8000
7300,1013,רח 5010
7300,1014,רח 5011
7300,1101,רח 1012
7300,1105,רח 1017
7300,6518,ש נמסאווי
7400,107,אלקלעי
7400,110,גליקסון
7400,112,דרך הירדן
7400,130,משמר הירדן
7400,138,הרב ריינס
7400,139,רזיאל
7400,169,מינץ
7400,173,יוחנן הסנדלר
7400,177,יצחק הנפח
7400,230,מוריה
7400,235,סוקולוב
7400,238,רבי עקיבא
7400,250,הרצוג
7400,254,טהון יהושע
7400,304,בורוכוב
7400,306,בר אילן
7400,308,ברנר
7400,309,גבעת חיים
7400,313,החשמונאים
7400,315,טרומפלדור
7400,316,יהודה הנשיא
7400,327,שמואל הנציב
7400,328,שפירא משה
7400,329,שרת
7400,331,סלומון יואל
7400,344,מלחמת ששת הימים
7400,351,ברמן בני
7400,358,אריק לביא
7400,359,משפחת מלבסקי
7400,401,אוסישקין
7400,402,אחד העם
7400,405,דוד המלך
7400,406,דיזנגוף
7400,407,החלוצים
7400,408,היהלום
7400,409,המייסדים
7400,417,שד ויצמן
7400,418,הרצל
7400,419,שד ירושלים
7400,420,לילינבלום
7400,422,מכנס גד
7400,429,רמז דוד
7400,430,שאול המלך
7400,431,שוהם
7400,432,שטמפפר
7400,433,שער הגיא
7400,504,"שד בן אב""י"
7400,506,בן ציון
7400,507,ברודצקי
7400,508,גבע
7400,510,הגליל
7400,514,הרב טביב
7400,515,טשרניחובסקי
7400,517,יהודה הלוי
7400,519,לבונטין
7400,521,סמילנסקי
7400,532,שד בנימין
7400,606,דון יוסף הנשיא
7400,607,"האר""י"
7400,608,"הגר""א"
7400,609,שד בן צבי
7400,612,הפורצים
7400,613,הצנחנים
7400,614,הקליר
7400,615,דרך הרכבת
7400,620,יוסי בן יוסי
7400,622,"הל""ה"
7400,624,"ניל""י"
7400,627,פתח תקוה
7400,629,"רד""ק"
7400,631,"רמב""ם"
7400,633,"רש""י"
7400,642,אפרים
7400,649,שדרות אגם כנרת
7400,658,רפאל איתן
7400,702,פנקס דוד
7400,820,מרק אברהם
7400,824,הרב זוארץ פריגיה
7400,826,קבוץ גלויות
7400,830,לנדאו שמואל
7400,831,שפרינצק
7400,840,אורט
7400,843,האורזים
7400,844,המסגר
7400,847,דרך דגניה
7400,864,הרב אונטרמן יהודה
7400,865,הרב הרטום שמואל
7400,871,רות המואביה
7400,873,קלויזנר יוסף
7400,877,אונברסיטה
7400,878,החינוך העברי
7400,903,ברוריה
7400,906,הנביאים
7400,922,נחום
7400,923,נחמיה
7400,930,שמואל
7400,946,שלום עליכם
7400,950,שיטרית
7400,954,נצח ישראל
7400,958,גרינבוים
7400,962,שמורק
7400,973,עגנון
7400,977,קרן היסוד
7400,983,"שז""ר זלמן"
7400,984,הדליות
7400,991,הלילך
7400,993,לבון פנחס
7400,996,שד בן גוריון
7400,999,לוי אשכול
7400,1004,ועידת הלסינקי
7400,1015,גבורי ישראל
7400,1016,האומנות
7400,1020,ארליך שמחה
7400,1022,התרופה
7400,1024,הגביש
7400,1025,המחשב
7400,1027,המחקר
7400,1028,הצורן
7400,1068,אמנון ותמר
7400,1094,קהילת צפת
7400,1104,חבצלת החוף
7400,1152,גוטמן נחום
7400,1234,ליבר זאב
7400,1235,הרב נריה
7400,1248,הדקל
7400,1260,שדרות לנטוס טום
7400,6001,ככר העצמאות
7600,105,פנקס
7600,106,בלטימור
7600,107,אזור התעשיה
7600,108,גדוד 22
7600,110,יונתן החשמונאי
7600,112,דרך החרושת
7600,185,דושניצקי אריה
7600,202,גדיש יוסף
7600,205,דרך הארבעה
7600,221,רמז דוד
7600,223,הרב לופס
7600,232,שלום הגליל
7600,246,גרשון יוסף
7600,271,אגא יחזקאל
7600,304,בן שושן אברהם
7600,309,אחד העם
7600,314,גולומב
7600,331,בורלא
7600,402,הרצוג
7600,403,הרצל
7600,414,חטיבת גולני
7600,415,המפעל
7600,421,שרת משה
7600,423,ירושלים
7600,424,הכרם
7600,425,הזית
7600,429,האורן
7600,431,שפירא משה חיים
7600,483,פלמינגו
7600,485,עוזי חיטמן
7600,501,בן עמי
7600,502,לוחמי הגטאות
7600,503,יהושפט
7600,504,נוי דוד
7600,507,ויצמן
7600,508,ז'בוטינסקי
7600,509,ההגנה
7600,510,טרומפלדור
7600,515,גבורי סיני
7600,517,צורי משה
7600,522,בן יוסף שלמה
7600,6523,שכ בן גוריון
7700,101,סולד הנריטה
7700,103,אבן גבירול
7700,105,סמילנסקי
7700,108,הקוממיות
7700,139,מגשימים
7700,196,שד קונטיקט
7700,234,גולומב אליהו
7700,280,דרך גולני
7700,281,דוד אלעזר
7700,301,ההסתדרות
7700,302,חטיבה תשע
7700,303,הדגן
7700,304,העבודה
7700,306,הגן
7700,312,ההדרים
7700,319,שפרינצק
7700,320,קהלת ציון
7700,321,אודם
7700,322,הגלבוע
7700,323,ירושלים
7700,324,חנקין יהושע
7700,327,קרן היסוד
7700,328,שד רבין יצחק
7700,331,ברזילאי יוסף
7700,333,שד ארלוזורוב
7700,338,הבנים
7700,341,הנשיא וייצמן
7700,353,נורדאו
7700,355,הקונגרס הציוני
7700,366,וולפסון
7700,367,הרב לוין
7700,386,שרת
7700,395,חטיבת כפיר
7700,400,טבצ'ניק
7700,423,המגל
